Day,Month,Year,Hour,Minute,Second,LON,LAT,DISTANCE_KM,SIGNAL,MULTIPLICITY,AXIS,ECCENTRICITY,ELLIPSE,CHISQR
23,7,2020,9,47,8.237908,-112.277,38.538,249.0058,-34.0,0,0,0,75,0
23,7,2020,9,47,8.282477,-112.278,38.545,248.2469,-19.0,0,0,0,-108,0
23,7,2020,9,47,8.282477,-112.278,38.545,248.2469,-19.0,0,0,0,-108,0
23,7,2020,9,47,8.304306,-112.28,38.543,248.49,-9.0,0,0,0,78,0
23,7,2020,9,47,8.304306,-112.28,38.543,248.49,-9.0,0,0,0,78,0
23,7,2020,9,47,8.335279,-112.279,38.544,248.3685,-37.0,0,0,0,83,0
23,7,2020,9,47,8.335279,-112.279,38.544,248.3685,-37.0,0,0,0,83,0
23,7,2020,9,47,8.350015,-112.28,38.544,248.38,-9.0,0,0,0,94,0
23,7,2020,9,47,8.350015,-112.28,38.544,248.38,-9.0,0,0,0,94,0
23,7,2020,9,47,59.1615,-112.307,38.68,233.766,-19.0,0,0,0,72,0
23,7,2020,9,47,59.1615,-112.307,38.68,233.766,-19.0,0,0,0,72,0
23,7,2020,9,47,59.191692,-112.301,38.691,232.4805,-21.0,0,0,0,81,0
23,7,2020,9,47,59.191692,-112.301,38.691,232.4805,-21.0,0,0,0,81,0
23,7,2020,9,49,10.407531,-112.315,38.694,232.3359,-18.0,0,0,0,74,0
23,7,2020,9,49,10.407531,-112.315,38.694,232.3359,-18.0,0,0,0,74,0
23,7,2020,9,49,10.438021,-112.312,38.692,232.5152,-5.0,0,0,0,123,0
23,7,2020,9,49,10.438021,-112.312,38.692,232.5152,-5.0,0,0,0,123,0
23,7,2020,9,49,10.45667,-112.317,38.693,232.4725,-10.0,0,0,0,78,0
23,7,2020,9,49,10.45667,-112.317,38.693,232.4725,-10.0,0,0,0,78,0
23,7,2020,9,49,46.379453,-112.262,38.54,248.6176,-35.0,0,0,0,80,1
23,7,2020,9,49,46.379453,-112.262,38.54,248.6176,-35.0,0,0,0,80,1
23,7,2020,9,49,46.404418,-112.284,38.539,248.9764,-15.0,0,0,0,92,0
23,7,2020,9,49,46.404418,-112.284,38.539,248.9764,-15.0,0,0,0,92,0
23,7,2020,9,49,46.486881,-112.266,38.543,248.3315,-11.0,0,0,0,88,0
23,7,2020,9,49,46.486881,-112.266,38.543,248.3315,-11.0,0,0,0,88,0
23,7,2020,9,49,46.786203,-112.264,38.543,248.3093,-13.0,0,0,0,104,0
23,7,2020,9,49,46.786203,-112.264,38.543,248.3093,-13.0,0,0,0,104,0
23,7,2020,9,49,46.911357,-112.265,38.542,248.4305,-13.0,0,0,0,97,0
23,7,2020,9,49,46.911357,-112.265,38.542,248.4305,-13.0,0,0,0,97,0
23,7,2020,9,50,25.773626,-112.258,38.532,249.455,-74.0,0,0,0,-116,0
23,7,2020,9,50,25.773626,-112.258,38.532,249.455,-74.0,0,0,0,-116,0
23,7,2020,9,50,25.852547,-112.252,38.546,247.8482,-20.0,0,0,0,-108,0
23,7,2020,9,50,25.852547,-112.252,38.546,247.8482,-20.0,0,0,0,-108,0
23,7,2020,9,50,25.85502,-112.275,38.545,248.2126,-36.0,0,0,0,52,0
23,7,2020,9,50,25.85502,-112.275,38.545,248.2126,-36.0,0,0,0,52,0
23,7,2020,9,50,25.892941,-112.273,38.542,248.5201,-11.0,0,0,0,89,0
23,7,2020,9,50,25.892941,-112.273,38.542,248.5201,-11.0,0,0,0,89,0
23,7,2020,9,50,25.941145,-112.272,38.541,248.6189,-17.0,0,0,0,110,0
23,7,2020,9,50,25.941145,-112.272,38.541,248.6189,-17.0,0,0,0,110,0
23,7,2020,9,50,25.970769,-112.272,38.541,248.6189,-6.0,0,0,0,-127,0
23,7,2020,9,50,25.970769,-112.272,38.541,248.6189,-6.0,0,0,0,-127,0
23,7,2020,9,50,26.017636,-112.272,38.541,248.6189,-13.0,0,0,0,114,0
23,7,2020,9,50,26.017636,-112.272,38.541,248.6189,-13.0,0,0,0,114,0
23,7,2020,9,50,26.055763,-112.271,38.542,248.4975,-13.0,0,0,0,71,0
23,7,2020,9,50,26.055763,-112.271,38.542,248.4975,-13.0,0,0,0,71,0
23,7,2020,9,50,26.107074,-112.272,38.542,248.5088,-27.0,0,0,0,91,0
23,7,2020,9,50,26.107074,-112.272,38.542,248.5088,-27.0,0,0,0,91,0
23,7,2020,9,50,26.139882,-112.272,38.541,248.6189,-10.0,0,0,0,107,0
23,7,2020,9,50,26.139882,-112.272,38.541,248.6189,-10.0,0,0,0,107,0
23,7,2020,9,51,7.601715,-112.264,38.547,247.8689,-11.0,0,0,0,81,0
23,7,2020,9,51,7.601715,-112.264,38.547,247.8689,-11.0,0,0,0,81,0
23,7,2020,9,51,7.631847,-112.264,38.547,247.8689,-11.0,0,0,0,94,0
23,7,2020,9,51,7.631847,-112.264,38.547,247.8689,-11.0,0,0,0,94,0
23,7,2020,9,51,7.695126,-112.277,38.56,246.5849,-7.0,0,0,0,111,0
23,7,2020,9,51,7.695126,-112.277,38.56,246.5849,-7.0,0,0,0,111,0
23,7,2020,9,51,7.761266,-112.263,38.546,247.9679,-14.0,0,0,0,67,0
23,7,2020,9,51,7.761266,-112.263,38.546,247.9679,-14.0,0,0,0,67,0
23,7,2020,9,51,7.761268,-112.263,38.552,247.3073,-12.0,0,0,5,105,0
23,7,2020,9,51,7.761268,-112.263,38.552,247.3073,-12.0,0,0,5,105,0
23,7,2020,9,51,7.861403,-112.277,38.558,246.805,-11.0,0,0,0,62,0
23,7,2020,9,51,7.861403,-112.277,38.558,246.805,-11.0,0,0,0,62,0
23,7,2020,9,51,7.885766,-112.278,38.559,246.7065,-8.0,0,0,0,125,1
23,7,2020,9,51,7.885766,-112.278,38.559,246.7065,-8.0,0,0,0,125,1
23,7,2020,9,51,7.921881,-112.277,38.559,246.6949,-9.0,0,0,0,-128,1
23,7,2020,9,51,7.921881,-112.277,38.559,246.6949,-9.0,0,0,0,-128,1
23,7,2020,9,52,7.839691,-112.251,38.545,247.9477,-26.0,0,0,0,80,0
23,7,2020,9,52,7.839691,-112.251,38.545,247.9477,-26.0,0,0,0,80,0
23,7,2020,9,52,7.871028,-112.257,38.55,247.4616,-20.0,0,0,0,81,0
23,7,2020,9,52,7.871028,-112.257,38.55,247.4616,-20.0,0,0,0,81,0
23,7,2020,9,52,52.08444,-112.244,38.557,246.5512,-23.0,0,0,0,82,0
23,7,2020,9,52,52.08444,-112.244,38.557,246.5512,-23.0,0,0,0,82,0
23,7,2020,9,52,52.124272,-112.262,38.546,247.9569,-22.0,0,0,0,80,0
23,7,2020,9,52,52.124272,-112.262,38.546,247.9569,-22.0,0,0,0,80,0
23,7,2020,9,52,52.195508,-112.262,38.565,245.8648,-20.0,0,0,0,94,0
23,7,2020,9,52,52.195508,-112.262,38.565,245.8648,-20.0,0,0,0,94,0
23,7,2020,9,52,52.300763,-112.27,38.563,246.1748,-9.0,0,0,0,77,0
23,7,2020,9,52,52.300763,-112.27,38.563,246.1748,-9.0,0,0,0,77,0
23,7,2020,9,52,52.300803,-112.256,38.539,248.6624,18.0,0,0,9,22,0
23,7,2020,9,52,52.300803,-112.256,38.539,248.6624,18.0,0,0,9,22,0
23,7,2020,9,52,52.377521,-112.258,38.546,247.9131,-8.0,0,1,9,-110,0
23,7,2020,9,52,52.377521,-112.258,38.546,247.9131,-8.0,0,1,9,-110,0
23,7,2020,9,52,52.450387,-112.268,38.565,245.932,-10.0,0,0,0,72,0
23,7,2020,9,52,52.450387,-112.268,38.565,245.932,-10.0,0,0,0,72,0
23,7,2020,9,54,9.281543,-112.249,38.561,246.1636,-29.0,0,0,0,82,0
23,7,2020,9,54,9.281543,-112.249,38.561,246.1636,-29.0,0,0,0,82,0
23,7,2020,9,54,9.301832,-112.25,38.55,247.3861,-18.0,0,0,0,79,0
23,7,2020,9,54,9.301832,-112.25,38.55,247.3861,-18.0,0,0,0,79,0
23,7,2020,9,54,9.310789,-112.251,38.55,247.3968,-10.0,0,0,0,104,0
23,7,2020,9,54,9.310789,-112.251,38.55,247.3968,-10.0,0,0,0,104,0
23,7,2020,9,54,9.341585,-112.25,38.552,247.1658,-32.0,0,0,0,-112,0
23,7,2020,9,54,9.341585,-112.25,38.552,247.1658,-32.0,0,0,0,-112,0
23,7,2020,9,54,9.360273,-112.251,38.55,247.3968,-18.0,0,0,0,85,0
23,7,2020,9,54,9.360273,-112.251,38.55,247.3968,-18.0,0,0,0,85,0
23,7,2020,9,54,9.404573,-112.251,38.55,247.3968,-25.0,0,0,0,73,0
23,7,2020,9,54,9.404573,-112.251,38.55,247.3968,-25.0,0,0,0,73,0
23,7,2020,9,54,9.443402,-112.25,38.55,247.3861,-26.0,0,0,0,80,1
23,7,2020,9,54,9.443402,-112.25,38.55,247.3861,-26.0,0,0,0,80,1
23,7,2020,9,54,9.472583,-112.251,38.551,247.2867,-11.0,0,0,0,0,0
23,7,2020,9,54,9.472583,-112.251,38.551,247.2867,-11.0,0,0,0,0,0
23,7,2020,9,54,9.542169,-112.25,38.55,247.3861,-41.0,0,0,0,83,0
23,7,2020,9,54,9.542169,-112.25,38.55,247.3861,-41.0,0,0,0,83,0
23,7,2020,9,54,9.585834,-112.251,38.551,247.2867,-13.0,0,0,0,79,0
23,7,2020,9,54,9.585834,-112.251,38.551,247.2867,-13.0,0,0,0,79,0
23,7,2020,9,54,9.605969,-112.25,38.55,247.3861,-10.0,0,0,0,120,0
23,7,2020,9,54,9.605969,-112.25,38.55,247.3861,-10.0,0,0,0,120,0
23,7,2020,9,54,9.613195,-112.251,38.55,247.3968,-8.0,0,0,0,-128,2
23,7,2020,9,54,9.613195,-112.251,38.55,247.3968,-8.0,0,0,0,-128,2
23,7,2020,9,55,10.18286,-112.248,38.562,246.0427,-25.0,0,0,0,83,0
23,7,2020,9,55,10.18286,-112.248,38.562,246.0427,-25.0,0,0,0,83,0
23,7,2020,9,55,10.206246,-112.248,38.562,246.0427,-10.0,0,0,0,78,0
23,7,2020,9,55,10.206246,-112.248,38.562,246.0427,-10.0,0,0,0,78,0
23,7,2020,9,55,10.284514,-112.275,38.577,244.6913,-14.0,0,0,0,86,0
23,7,2020,9,55,10.284514,-112.275,38.577,244.6913,-14.0,0,0,0,86,0
23,7,2020,9,55,10.32037,-112.275,38.576,244.8013,-6.0,0,0,0,127,0
23,7,2020,9,55,10.32037,-112.275,38.576,244.8013,-6.0,0,0,0,127,0
23,7,2020,9,56,38.483654,-112.242,38.569,245.2078,-153.0,0,0,0,86,0
23,7,2020,9,56,38.483654,-112.242,38.569,245.2078,-153.0,0,0,0,86,0
23,7,2020,9,56,38.620642,-112.253,38.565,245.7661,-28.0,0,0,0,90,0
23,7,2020,9,56,38.620642,-112.253,38.565,245.7661,-28.0,0,0,0,90,0
23,7,2020,10,0,12.293122,-112.219,38.545,247.6206,-6.0,0,0,0,-127,0
23,7,2020,10,0,12.293122,-112.219,38.545,247.6206,-6.0,0,0,0,-127,0
23,7,2020,10,0,12.339525,-112.214,38.577,244.0419,-17.0,0,0,0,86,1
23,7,2020,10,0,12.339525,-112.214,38.577,244.0419,-17.0,0,0,0,86,1
23,7,2020,10,0,12.38601,-112.192,38.56,245.7117,-20.0,0,0,0,57,0
23,7,2020,10,0,12.38601,-112.192,38.56,245.7117,-20.0,0,0,0,57,0
23,7,2020,10,0,12.460221,-112.237,38.585,243.3921,-19.0,0,0,0,89,0
23,7,2020,10,0,12.460221,-112.237,38.585,243.3921,-19.0,0,0,0,89,0
23,7,2020,10,1,44.25977,-112.203,38.563,245.4816,-22.0,0,0,0,75,0
23,7,2020,10,1,44.25977,-112.203,38.563,245.4816,-22.0,0,0,0,75,0
23,7,2020,10,1,44.28455,-112.213,38.588,242.8187,-28.0,0,0,0,71,0
23,7,2020,10,1,44.28455,-112.213,38.588,242.8187,-28.0,0,0,0,71,0
23,7,2020,10,1,44.312032,-112.211,38.583,243.3508,-10.0,0,0,0,82,0
23,7,2020,10,1,44.312032,-112.211,38.583,243.3508,-10.0,0,0,0,82,0
23,7,2020,10,1,44.348198,-112.222,38.548,247.3191,-17.0,0,0,0,81,0
23,7,2020,10,1,44.348198,-112.222,38.548,247.3191,-17.0,0,0,0,81,0
23,7,2020,10,1,44.397277,-112.211,38.582,243.4612,-18.0,0,0,0,-88,0
23,7,2020,10,1,44.397277,-112.211,38.582,243.4612,-18.0,0,0,0,-88,0
23,7,2020,10,2,25.469972,-112.163,38.589,242.2578,-27.0,0,0,0,61,0
23,7,2020,10,2,25.469972,-112.163,38.589,242.2578,-27.0,0,0,0,61,0
23,7,2020,10,2,25.499317,-112.161,38.59,242.1308,-12.0,0,0,0,-89,0
23,7,2020,10,2,25.499317,-112.161,38.59,242.1308,-12.0,0,0,0,-89,0
23,7,2020,10,2,25.574886,-112.178,38.576,243.821,-18.0,0,0,0,12,0
23,7,2020,10,2,25.574886,-112.178,38.576,243.821,-18.0,0,0,0,12,0
23,7,2020,10,2,25.611811,-112.205,38.554,246.4936,-9.0,0,10,9,43,1
23,7,2020,10,2,25.611811,-112.205,38.554,246.4936,-9.0,0,10,9,43,1
23,7,2020,10,3,27.018002,-112.173,38.589,242.3419,-37.0,0,0,0,84,0
23,7,2020,10,3,27.018002,-112.173,38.589,242.3419,-37.0,0,0,0,84,0
23,7,2020,10,3,27.065284,-112.17,38.598,241.322,-22.0,0,0,0,85,0
23,7,2020,10,3,27.065284,-112.17,38.598,241.322,-22.0,0,0,0,85,0
23,7,2020,10,3,27.10109,-112.168,38.598,241.3051,-26.0,0,0,0,104,0
23,7,2020,10,3,27.10109,-112.168,38.598,241.3051,-26.0,0,0,0,104,0
23,7,2020,10,3,27.118932,-112.169,38.597,241.424,-14.0,0,0,0,77,0
23,7,2020,10,3,27.118932,-112.169,38.597,241.424,-14.0,0,0,0,77,0
23,7,2020,10,3,27.155588,-112.17,38.597,241.4325,-27.0,0,0,0,83,0
23,7,2020,10,3,27.155588,-112.17,38.597,241.4325,-27.0,0,0,0,83,0
23,7,2020,10,3,27.227578,-112.178,38.602,240.9492,-26.0,0,0,0,-122,1
23,7,2020,10,3,27.227578,-112.178,38.602,240.9492,-26.0,0,0,0,-122,1
23,7,2020,10,3,27.35128,-112.168,38.584,242.8519,-14.0,0,0,0,83,0
23,7,2020,10,3,27.35128,-112.168,38.584,242.8519,-14.0,0,0,0,83,0
23,7,2020,10,4,45.669865,-112.188,38.582,243.2466,-27.0,0,0,0,82,0
23,7,2020,10,4,45.669865,-112.188,38.582,243.2466,-27.0,0,0,0,82,0
23,7,2020,10,4,45.687926,-112.187,38.581,243.348,-9.0,0,0,0,77,0
23,7,2020,10,4,45.687926,-112.187,38.581,243.348,-9.0,0,0,0,77,0
23,7,2020,10,4,45.732198,-112.19,38.577,243.8167,-23.0,0,0,0,76,0
23,7,2020,10,4,45.732198,-112.19,38.577,243.8167,-23.0,0,0,0,76,0
23,7,2020,10,4,45.761177,-112.188,38.582,243.2466,-12.0,0,0,0,71,0
23,7,2020,10,4,45.761177,-112.188,38.582,243.2466,-12.0,0,0,0,71,0
23,7,2020,10,4,45.782667,-112.189,38.576,243.9181,-9.0,0,0,0,74,0
23,7,2020,10,4,45.782667,-112.189,38.576,243.9181,-9.0,0,0,0,74,0
23,7,2020,10,4,46.057017,-112.19,38.577,243.8167,-11.0,0,0,0,79,0
23,7,2020,10,4,46.057017,-112.19,38.577,243.8167,-11.0,0,0,0,79,0
23,7,2020,10,4,46.101012,-112.19,38.577,243.8167,-6.0,0,0,0,-127,0
23,7,2020,10,4,46.101012,-112.19,38.577,243.8167,-6.0,0,0,0,-127,0
23,7,2020,10,4,46.145489,-112.19,38.577,243.8167,-10.0,0,0,0,79,0
23,7,2020,10,4,46.145489,-112.19,38.577,243.8167,-10.0,0,0,0,79,0
23,7,2020,10,4,46.166078,-112.192,38.577,243.8348,-8.0,0,0,0,73,0
23,7,2020,10,4,46.166078,-112.192,38.577,243.8348,-8.0,0,0,0,73,0
23,7,2020,10,4,46.213569,-112.19,38.577,243.8167,-9.0,0,0,0,125,0
23,7,2020,10,4,46.213569,-112.19,38.577,243.8167,-9.0,0,0,0,125,0
23,7,2020,10,6,52.529339,-112.181,38.59,242.3009,-12.0,0,0,0,78,0
23,7,2020,10,6,52.529339,-112.181,38.59,242.3009,-12.0,0,0,0,78,0
23,7,2020,10,6,52.572302,-112.157,38.598,241.214,-15.0,0,0,0,62,0
23,7,2020,10,6,52.572302,-112.157,38.598,241.214,-15.0,0,0,0,62,0
23,7,2020,10,8,1.927432,-112.152,38.602,240.7316,-40.0,0,0,0,80,0
23,7,2020,10,8,1.927432,-112.152,38.602,240.7316,-40.0,0,0,0,80,0
23,7,2020,10,8,1.959697,-112.155,38.609,239.982,-21.0,0,0,0,-112,1
23,7,2020,10,8,1.959697,-112.155,38.609,239.982,-21.0,0,0,0,-112,1
23,7,2020,10,8,1.974908,-112.153,38.602,240.7396,-28.0,0,0,0,80,0
23,7,2020,10,8,1.974908,-112.153,38.602,240.7396,-28.0,0,0,0,80,0
23,7,2020,10,8,1.995816,-112.142,38.595,241.4274,-18.0,0,0,0,120,0
23,7,2020,10,8,1.995816,-112.142,38.595,241.4274,-18.0,0,0,0,120,0
23,7,2020,10,8,2.022009,-112.163,38.592,241.9262,-14.0,0,0,0,74,0
23,7,2020,10,8,2.022009,-112.163,38.592,241.9262,-14.0,0,0,0,74,0
23,7,2020,10,8,2.066696,-112.164,38.592,241.9345,-34.0,0,0,0,89,0
23,7,2020,10,8,2.066696,-112.164,38.592,241.9345,-34.0,0,0,0,89,0
23,7,2020,10,8,2.135629,-112.186,38.589,242.4557,-9.0,0,0,0,93,0
23,7,2020,10,8,2.135629,-112.186,38.589,242.4557,-9.0,0,0,0,93,0
23,7,2020,10,13,1.933347,-112.196,38.564,245.3064,-31.0,0,0,0,-121,0
23,7,2020,10,13,1.933347,-112.196,38.564,245.3064,-31.0,0,0,0,-121,0
23,7,2020,10,13,2.088137,-112.195,38.563,245.4077,-10.0,0,0,0,107,0
23,7,2020,10,13,2.088137,-112.195,38.563,245.4077,-10.0,0,0,0,107,0
23,7,2020,10,26,8.674868,-112.158,38.967,200.4749,-44.0,0,0,0,89,0
23,7,2020,10,26,8.674868,-112.158,38.967,200.4749,-44.0,0,0,0,89,0
23,7,2020,10,26,8.697072,-112.131,38.969,200.0039,-17.0,0,0,0,68,0
23,7,2020,10,26,8.697072,-112.131,38.969,200.0039,-17.0,0,0,0,68,0
23,7,2020,10,26,8.751886,-112.131,38.967,200.2248,-17.0,0,0,0,81,0
23,7,2020,10,26,8.751886,-112.131,38.967,200.2248,-17.0,0,0,0,81,0
23,7,2020,10,26,8.77963,-112.131,38.966,200.3353,-4.0,0,0,0,116,0
23,7,2020,10,26,8.77963,-112.131,38.966,200.3353,-4.0,0,0,0,116,0
23,7,2020,10,26,8.790846,-112.131,38.966,200.3353,-5.0,0,0,0,118,1
23,7,2020,10,26,8.790846,-112.131,38.966,200.3353,-5.0,0,0,0,118,1
23,7,2020,10,26,8.802883,-112.13,38.966,200.3265,-5.0,0,0,0,117,0
23,7,2020,10,26,8.802883,-112.13,38.966,200.3265,-5.0,0,0,0,117,0
23,7,2020,10,26,8.816996,-112.129,38.966,200.3178,-6.0,0,0,0,118,0
23,7,2020,10,26,8.816996,-112.129,38.966,200.3178,-6.0,0,0,0,118,0
23,7,2020,10,26,8.834454,-112.129,38.966,200.3178,-5.0,0,0,0,118,0
23,7,2020,10,26,8.834454,-112.129,38.966,200.3178,-5.0,0,0,0,118,0
23,7,2020,10,26,8.869628,-112.13,38.966,200.3265,-6.0,0,0,0,122,0
23,7,2020,10,26,8.869628,-112.13,38.966,200.3265,-6.0,0,0,0,122,0
23,7,2020,10,26,8.89323,-112.13,38.967,200.2161,-8.0,0,0,0,98,0
23,7,2020,10,26,8.89323,-112.13,38.967,200.2161,-8.0,0,0,0,98,0
23,7,2020,10,26,16.473727,-112.047,38.649,234.8523,-14.0,0,0,0,76,0
23,7,2020,10,26,16.473727,-112.047,38.649,234.8523,-14.0,0,0,0,76,0
23,7,2020,10,26,16.559443,-112.047,38.659,233.7439,-17.0,0,0,0,37,0
23,7,2020,10,26,16.559443,-112.047,38.659,233.7439,-17.0,0,0,0,37,0
23,7,2020,10,26,16.794517,-112.039,38.63,236.9204,-29.0,0,0,0,0,0
23,7,2020,10,26,16.794517,-112.039,38.63,236.9204,-29.0,0,0,0,0,0
23,7,2020,10,26,16.839526,-112.039,38.629,237.0312,-10.0,0,0,0,-122,0
23,7,2020,10,26,16.839526,-112.039,38.629,237.0312,-10.0,0,0,0,-122,0
23,7,2020,10,26,16.96075,-112.041,38.63,236.9296,-19.0,0,0,0,71,0
23,7,2020,10,26,16.96075,-112.041,38.63,236.9296,-19.0,0,0,0,71,0
23,7,2020,10,27,38.395294,-112.029,38.642,235.5455,-13.0,0,0,0,65,0
23,7,2020,10,27,38.395294,-112.029,38.642,235.5455,-13.0,0,0,0,65,0
23,7,2020,10,27,38.909686,-112.029,38.642,235.5455,-11.0,0,0,0,46,0
23,7,2020,10,27,38.909686,-112.029,38.642,235.5455,-11.0,0,0,0,46,0
23,7,2020,10,27,38.913565,-112.029,38.642,235.5455,-8.0,0,0,0,70,0
23,7,2020,10,27,38.913565,-112.029,38.642,235.5455,-8.0,0,0,0,70,0
23,7,2020,10,27,38.933072,-112.028,38.641,235.6521,-8.0,0,0,0,109,0
23,7,2020,10,27,38.933072,-112.028,38.641,235.6521,-8.0,0,0,0,109,0
23,7,2020,10,28,18.717209,-112.146,38.974,199.5879,-25.0,0,0,0,75,1
23,7,2020,10,28,18.717209,-112.146,38.974,199.5879,-25.0,0,0,0,75,1
23,7,2020,10,28,18.741141,-112.148,38.979,199.0549,-12.0,0,0,0,-80,0
23,7,2020,10,28,18.741141,-112.148,38.979,199.0549,-12.0,0,0,0,-80,0
23,7,2020,10,28,18.79032,-112.141,38.966,200.4248,-28.0,0,0,0,81,0
23,7,2020,10,28,18.79032,-112.141,38.966,200.4248,-28.0,0,0,0,81,0
23,7,2020,10,28,18.809157,-112.14,38.967,200.3053,-15.0,0,0,0,-112,0
23,7,2020,10,28,18.809157,-112.14,38.967,200.3053,-15.0,0,0,0,-112,0
23,7,2020,10,28,18.842346,-112.148,38.987,198.1721,-18.0,0,0,0,85,0
23,7,2020,10,28,18.842346,-112.148,38.987,198.1721,-18.0,0,0,0,85,0
23,7,2020,10,33,5.867252,-112.137,38.99,197.7387,-157.0,0,0,0,-112,1
23,7,2020,10,33,5.867252,-112.137,38.99,197.7387,-157.0,0,0,0,-112,1
23,7,2020,10,33,5.867296,-112.14,38.987,198.0974,-137.0,0,0,7,103,0
23,7,2020,10,33,5.867296,-112.14,38.987,198.0974,-137.0,0,0,7,103,0
23,7,2020,10,33,5.889854,-112.135,38.984,198.3831,25.0,0,0,0,23,1
23,7,2020,10,33,5.889854,-112.135,38.984,198.3831,25.0,0,0,0,23,1
23,7,2020,10,33,5.890618,-112.135,38.99,197.7206,-12.0,0,0,0,-88,0
23,7,2020,10,33,5.890618,-112.135,38.99,197.7206,-12.0,0,0,0,-88,0
23,7,2020,10,33,5.896393,-112.133,38.986,198.1443,-17.0,0,0,0,80,1
23,7,2020,10,33,5.896393,-112.133,38.986,198.1443,-17.0,0,0,0,80,1
23,7,2020,10,49,41.299511,-111.913,38.825,214.9414,4.0,0,0,0,127,1
23,7,2020,10,49,41.299511,-111.913,38.825,214.9414,4.0,0,0,0,127,1
23,7,2020,10,49,45.514459,-111.939,39.092,185.3377,-49.0,0,0,0,66,0
23,7,2020,10,49,45.514459,-111.939,39.092,185.3377,-49.0,0,0,0,66,0
23,7,2020,10,49,45.576838,-111.939,39.092,185.3377,-27.0,0,0,0,79,0
23,7,2020,10,49,45.576838,-111.939,39.092,185.3377,-27.0,0,0,0,79,0
23,7,2020,10,50,18.108801,-111.892,38.733,225.1462,7.0,0,0,0,-124,0
23,7,2020,10,50,18.108801,-111.892,38.733,225.1462,7.0,0,0,0,-124,0
23,7,2020,10,55,8.200128,-112.146,39.13,182.38,-46.0,0,0,0,47,0
23,7,2020,10,55,8.200128,-112.146,39.13,182.38,-46.0,0,0,0,47,0
23,7,2020,10,57,28.890055,-111.975,39.053,189.7579,-38.0,0,0,0,65,0
23,7,2020,10,57,28.890055,-111.975,39.053,189.7579,-38.0,0,0,0,65,0
23,7,2020,11,12,12.40506,-112.018,39.232,170.0957,-26.0,0,0,0,68,0
23,7,2020,11,12,12.40506,-112.018,39.232,170.0957,-26.0,0,0,0,68,0
23,7,2020,11,12,12.436071,-112.019,39.234,169.8796,-19.0,0,0,0,89,0
23,7,2020,11,12,12.436071,-112.019,39.234,169.8796,-19.0,0,0,0,89,0
23,7,2020,11,12,12.449473,-112.003,39.222,171.1273,-10.0,0,0,0,85,0
23,7,2020,11,12,12.449473,-112.003,39.222,171.1273,-10.0,0,0,0,85,0
23,7,2020,11,16,42.276449,-111.745,38.874,209.8661,-12.0,0,0,9,54,0
23,7,2020,11,16,42.276449,-111.745,38.874,209.8661,-12.0,0,0,9,54,0
23,7,2020,11,27,21.471125,-112.716,38.933,214.8725,-12.0,0,0,0,95,1
23,7,2020,11,27,21.471125,-112.716,38.933,214.8725,-12.0,0,0,0,95,1
23,7,2020,11,38,54.525725,-111.609,38.839,214.741,-33.0,0,0,0,40,0
23,7,2020,11,38,54.525725,-111.609,38.839,214.741,-33.0,0,0,0,40,0
23,7,2020,11,47,17.416655,-111.553,38.854,213.6826,-11.0,0,0,7,-80,0
23,7,2020,11,47,17.416655,-111.553,38.854,213.6826,-11.0,0,0,7,-80,0
23,7,2020,11,48,9.308435,-111.554,38.865,212.4608,-10.0,0,0,7,112,0
23,7,2020,11,48,9.308435,-111.554,38.865,212.4608,-10.0,0,0,7,112,0
23,7,2020,11,48,11.61469,-112.599,38.624,244.8928,-30.0,0,0,0,104,0
23,7,2020,11,48,11.61469,-112.599,38.624,244.8928,-30.0,0,0,0,104,0
23,7,2020,11,48,57.298393,-111.555,38.775,222.3548,-27.0,0,0,0,49,0
23,7,2020,11,48,57.298393,-111.555,38.775,222.3548,-27.0,0,0,0,49,0
23,7,2020,11,48,57.325713,-111.553,38.775,222.377,-31.0,0,0,0,34,0
23,7,2020,11,48,57.325713,-111.553,38.775,222.377,-31.0,0,0,0,34,0
23,7,2020,11,48,57.357033,-111.556,38.774,222.4538,-42.0,0,0,0,75,1
23,7,2020,11,48,57.357033,-111.556,38.774,222.4538,-42.0,0,0,0,75,1
23,7,2020,11,48,57.380021,-111.555,38.775,222.3548,-13.0,0,0,0,56,0
23,7,2020,11,48,57.380021,-111.555,38.775,222.3548,-13.0,0,0,0,56,0
23,7,2020,11,48,57.411995,-111.556,38.775,222.3437,-12.0,0,0,0,60,0
23,7,2020,11,48,57.411995,-111.556,38.775,222.3437,-12.0,0,0,0,60,0
23,7,2020,11,48,57.431801,-111.554,38.775,222.3659,-6.0,0,0,0,-112,0
23,7,2020,11,48,57.431801,-111.554,38.775,222.3659,-6.0,0,0,0,-112,0
23,7,2020,11,48,57.465944,-111.555,38.775,222.3548,-20.0,0,0,0,68,0
23,7,2020,11,48,57.465944,-111.555,38.775,222.3548,-20.0,0,0,0,68,0
23,7,2020,11,48,57.489159,-111.555,38.775,222.3548,-9.0,0,0,0,88,0
23,7,2020,11,48,57.489159,-111.555,38.775,222.3548,-9.0,0,0,0,88,0
23,7,2020,11,48,57.543303,-111.555,38.775,222.3548,-37.0,0,0,0,82,0
23,7,2020,11,48,57.543303,-111.555,38.775,222.3548,-37.0,0,0,0,82,0
23,7,2020,11,48,57.59674,-111.556,38.775,222.3437,-10.0,0,0,0,73,0
23,7,2020,11,48,57.59674,-111.556,38.775,222.3437,-10.0,0,0,0,73,0
